ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",_wp_page_template,country_region,health_authority,date,product_type,domain,url,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
2780,"Enhanced Drug Distribution Security Requirements Under Section 582(g)(1) of the Federal Food, Drug, and Cosmetic Act — Compliance Policies",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/enhanced-drug-distribution-security-requirements-under-section-582g1-of-the-federal-food-drug-and-cosmetic-act-compliance-policies/,,,,,,,,default,USA,"Food and Drug Administration",20230801,Drug,Regulatory,https://www.fda.gov/media/171592/download,publish,1,sagefrog,jillf@sagefrog.com,,,enhanced-drug-distribution-security-requirements-under-section-582g1-of-the-federal-food-drug-and-cosmetic-act-compliance-policies,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2781,"Clinical Considerations for Studies of Devices Intended to Treat Opioid Use Disorder (draft guidance)",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/clinical-considerations-for-studies-of-devices-intended-to-treat-opioid-use-disorder-draft-guidance/,,,,,,,,default,USA,"Food and Drug Administration",20230728,"Medical Device",Clinical,https://www.fda.gov/media/170561/download,publish,1,sagefrog,jillf@sagefrog.com,,,clinical-considerations-for-studies-of-devices-intended-to-treat-opioid-use-disorder-draft-guidance,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2782,"MRA between Switzerland and the USA on the manufacturing practice for medicinal products takes effect",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/mra-between-switzerland-and-the-usa-on-the-manufacturing-practice-for-medicinal-products-takes-effect/,,,,,,,,default,Switzerland,"The Swiss Agency for Therapeutic Products",20230727,Drug,Regulatory,https://www.swissmedic.ch/swissmedic/en/home/news/mitteilungen/inkrafttreten-mra-swissmedic-fda.html,publish,1,sagefrog,jillf@sagefrog.com,,,mra-between-switzerland-and-the-usa-on-the-manufacturing-practice-for-medicinal-products-takes-effect,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2783,"Hydrogen Peroxide-Based Contact Lens Care Products: Consumer Labeling Recommendations – Premarket Notification (510(k)) Submissions",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/hydrogen-peroxide-based-contact-lens-care-products-consumer-labeling-recommendations-premarket-notification-510k-submissions/,,,,,,,,default,USA,"Food and Drug Administration",20230727,"Medical Device",Labeling,https://www.fda.gov/media/160909/download,publish,1,sagefrog,jillf@sagefrog.com,,,hydrogen-peroxide-based-contact-lens-care-products-consumer-labeling-recommendations-premarket-notification-510k-submissions,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2784,"Questions and Answers (Q&As) on the External Guidance on the implementation of the European Medicines Agency policy on the publication of clinical data for medicinal products for human use",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/questions-and-answers-qas-on-the-external-guidance-on-the-implementation-of-the-european-medicines-agency-policy-on-the-publication-of-clinical-data-for-medicinal-products-for-human-use/,,,,,,,,default,Europe,"European Medicines Agency",20230726,Drug,Clinical,https://www.ema.europa.eu/en/documents/regulatory-procedural-guideline/questions-answers-qas-external-guidance-policy-0070-clinical-data-publication-cdp_en.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,questions-and-answers-qas-on-the-external-guidance-on-the-implementation-of-the-european-medicines-agency-policy-on-the-publication-of-clinical-data-for-medicinal-products-for-human-use,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2785,"Commission acts to accelerate phasing out of animal testing in response to a European Citizens’ Initiative",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/commission-acts-to-accelerate-phasing-out-of-animal-testing-in-response-to-a-european-citizens-initiative/,,,,,,,,default,Europe,"European Commission",20230725,Drug,Non-Clinical,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_3993,publish,1,sagefrog,jillf@sagefrog.com,,,commission-acts-to-accelerate-phasing-out-of-animal-testing-in-response-to-a-european-citizens-initiative,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2786,"Paving the way towards coordinated clinical trials in public health emergencies in the EU",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/paving-the-way-towards-coordinated-clinical-trials-in-public-health-emergencies-in-the-eu/,,,,,,,,default,Europe,"European Medicines Agency",20230725,Drug,Clinical,https://www.ema.europa.eu/en/news/paving-way-towards-coordinated-clinical-trials-public-health-emergencies-eu,publish,1,sagefrog,jillf@sagefrog.com,,,paving-the-way-towards-coordinated-clinical-trials-in-public-health-emergencies-in-the-eu,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2787,"N-nitrosamine impurities in Ph. Eur. monographs: update on approach",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/n-nitrosamine-impurities-in-ph-eur-monographs-update-on-approach/,,,,,,,,default,Europe,"European Directorate for the Quality of Medicines and Healthcare",20230724,Drug,Regulatory,https://www.edqm.eu/en/-/n-nitrosamine-impurities-in-ph.-eur.-monographs-update-on-approach,publish,1,sagefrog,jillf@sagefrog.com,,,n-nitrosamine-impurities-in-ph-eur-monographs-update-on-approach,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2788,"CDRH Announces New Standards Recognition to Support Innovation in Medical Device Sterilization",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/cdrh-announces-new-standards-recognition-to-support-innovation-in-medical-device-sterilization/,,,,,,,,default,USA,"Food and Drug Administration",20230724,Drug,Regulatory,https://www.fda.gov/medical-devices/medical-devices-news-and-events/cdrh-announces-new-standards-recognition-support-innovation-medical-device-sterilization,publish,1,sagefrog,jillf@sagefrog.com,,,cdrh-announces-new-standards-recognition-to-support-innovation-in-medical-device-sterilization,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2789,"Concept paper on the revision of the Guideline on Radiopharmaceuticals Based on Monoclonal Antibodies",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/concept-paper-on-the-revision-of-the-guideline-on-radiopharmaceuticals-based-on-monoclonal-antibodies/,,,,,,,,default,Europe,"European Medicines Agency",20230720,Drug,Regulatory,https://www.ema.europa.eu/en/documents/scientific-guideline/concept-paper-revision-guideline-guideline-radiopharmaceuticals-based-monoclonal-antibodies_en.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,concept-paper-on-the-revision-of-the-guideline-on-radiopharmaceuticals-based-on-monoclonal-antibodies,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2790,"Guidance for the Transition of clinical trials from the Clinical Trials Directive to the Clinical Trials Regulation",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/guidance-for-the-transition-of-clinical-trials-from-the-clinical-trials-directive-to-the-clinical-trials-regulation/,,,,,,,,default,Europe,"European Commission",20230719,Drug,Clinical,https://health.ec.europa.eu/system/files/2023-07/transition_ct_dir-reg_guidance_en.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,guidance-for-the-transition-of-clinical-trials-from-the-clinical-trials-directive-to-the-clinical-trials-regulation,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2791,"Requests for Feedback and Meetings for Medical Device Submissions: The Q-Submission Program",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/requests-for-feedback-and-meetings-for-medical-device-submissions-the-q-submission-program/,,,,,,,,default,Europe,"European Medicines Agency",20230717,"Medical Device",Regulatory,https://www.fda.gov/media/114034/download,publish,1,sagefrog,jillf@sagefrog.com,,,requests-for-feedback-and-meetings-for-medical-device-submissions-the-q-submission-program,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2792,"Qualification of Medical Device Development Tools",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/qualification-of-medical-device-development-tools/,,,,,,,,default,USA,"Food and Drug Administration",20230717,"Medical Device",Quality,https://www.fda.gov/media/87134/download,publish,1,sagefrog,jillf@sagefrog.com,,,qualification-of-medical-device-development-tools,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2793,"Medical devices – single identifier for similar highly individualized devices",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/medical-devices-single-identifier-for-similar-highly-individualized-devices/,,,,,,,,default,Europe,"European Commission",20230710,"Medical Device",Regulatory,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13299-Medical-devices-single-identifier-for-similar-highly-individualised-devices_en,publish,1,sagefrog,jillf@sagefrog.com,,,medical-devices-single-identifier-for-similar-highly-individualized-devices,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2794,"Electronic Export Documents – Letter to Industry",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/electronic-export-documents-letter-to-industry/,,,,,,,,default,USA,"Food and Drug Administration",20230710,"Medical Device",Regulatory,https://www.fda.gov/medical-devices/industry-medical-devices/electronic-export-documents-letter-industry,publish,1,sagefrog,jillf@sagefrog.com,,,electronic-export-documents-letter-to-industry,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2795,"Post marketing Studies and Clinical Trials: Determining Good Cause for Noncompliance with Section 505(o)(3)(E)(ii) of the Federal Food, Drug, and Cosmetic Act (draft guidance)",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/post-marketing-studies-and-clinical-trials-determining-good-cause-for-noncompliance-with-section-505o3eii-of-the-federal-food-drug-and-cosmetic-act-draft-guidance/,,,,,,,,default,USA,"Food and Drug Administration",20230710,Drug,Clinical,https://www.fda.gov/media/170187/download,publish,1,sagefrog,jillf@sagefrog.com,,,post-marketing-studies-and-clinical-trials-determining-good-cause-for-noncompliance-with-section-505o3eii-of-the-federal-food-drug-and-cosmetic-act-draft-guidance,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2796,"Nitrosamine impurities in medicinal products: Swissmedic sets up specialist group",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/nitrosamine-impurities-in-medicinal-products-swissmedic-sets-up-specialist-group/,,,,,,,,default,Switzerland,"The Swiss Agency for Therapeutic Products",20230705,Drug,Regulatory,https://www.swissmedic.ch/swissmedic/en/home/news/mitteilungen/nitrosamin-verunreinigungen-smc-fachgruppe.html,publish,1,sagefrog,jillf@sagefrog.com,,,nitrosamine-impurities-in-medicinal-products-swissmedic-sets-up-specialist-group,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2797,"ICH M7 Assessment and control of DNA reactive (mutagenic) impurities in pharmaceuticals to limit potential carcinogenic risk – Scientific guideline",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/ich-m7-assessment-and-control-of-dna-reactive-mutagenic-impurities-in-pharmaceuticals-to-limit-potential-carcinogenic-risk-scientific-guideline/,,,,,,,,default,Europe,"European Medicines Agency",20230703,Drug,Toxicology,https://www.ema.europa.eu/en/ich-m7-assessment-control-dna-reactive-mutagenic-impurities-pharmaceuticals-limit-potential,publish,1,sagefrog,jillf@sagefrog.com,,,ich-m7-assessment-and-control-of-dna-reactive-mutagenic-impurities-in-pharmaceuticals-to-limit-potential-carcinogenic-risk-scientific-guideline,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2798,"Questions and answers on remote batch certification / confirmation by the qualified person (QP) – NEW July 2023",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/questions-and-answers-on-remote-batch-certification-confirmation-by-the-qualified-person-qp-new-july-2023/,,,,,,,,default,Europe,"European Medicines Agency",20230703,Drug,Regulatory,https://www.ema.europa.eu/en/human-regulatory/research-development/compliance/good-manufacturing-practice/guidance-good-manufacturing-practice-good-distribution-practice-questions-answers#questions-and-answers-on-remote-batch-certification-/-confirmation-by-the-qualified-person-(qp)—new-july-2023-section,publish,1,sagefrog,jillf@sagefrog.com,,,questions-and-answers-on-remote-batch-certification-confirmation-by-the-qualified-person-qp-new-july-2023,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2799,"Extension of the MDR transitional period and removal of the ‘sell off’ periods",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/extension-of-the-mdr-transitional-period-and-removal-of-the-sell-off-periods/,,,,,,,,default,Europe,"European Commission",20230703,"Medical Device",Regulatory,https://health.ec.europa.eu/system/files/2023-07/mdr_proposal_extension-q-n-a.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,extension-of-the-mdr-transitional-period-and-removal-of-the-sell-off-periods,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2800,"WHO Guidance for best practices for clinical trials Draft for public consultation",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/who-guidance-for-best-practices-for-clinical-trials-draft-for-public-consultation/,,,,,,,,default,International,"World Health Organization",20230703,Drug,Clinical,https://cdn.who.int/media/docs/default-source/research-for-health/2023-07_who-guidance-for-best-practices-for-clinical-trials_draft-for-public-consultation.pdf?sfvrsn=7a5c9fa5_4,publish,1,sagefrog,jillf@sagefrog.com,,,who-guidance-for-best-practices-for-clinical-trials-draft-for-public-consultation,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2801,"Multisource (generic) pharmaceutical products: guidelines on registration requirements to establish interchangeability",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/multisource-generic-pharmaceutical-products-guidelines-on-registration-requirements-to-establish-interchangeability/,,,,,,,,default,International,"World Health Organization",20230703,Drug,Regulatory,https://www.who.int/docs/default-source/medicines/norms-and-standards/guidelines/regulatory-standards/trs1003-annex6-who-multisource-pharmaceutical-products-interchangeability.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,multisource-generic-pharmaceutical-products-guidelines-on-registration-requirements-to-establish-interchangeability,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2802,"International Harmonisation of Real-World Evidence Terminology and Convergence of General Principles Regarding Planning and Reporting of Studies Using Real-World Data, with a Focus on Effectiveness of Medicines",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/international-harmonisation-of-real-world-evidence-terminology-and-convergence-of-general-principles-regarding-planning-and-reporting-of-studies-using-real-world-data-with-a-focus-on-effectiveness-of/,,,,,,,,default,International,"The International Council for Harmonisation",20230703,Drug,Regulatory,https://admin.ich.org/sites/default/files/2023-06/ICH_ReflectionPaper_Harmonisation_RWE_Terminology_Endorsed-ForConsultation_2023_0613.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,international-harmonisation-of-real-world-evidence-terminology-and-convergence-of-general-principles-regarding-planning-and-reporting-of-studies-using-real-world-data-with-a-focus-on-effectiveness-of,,default,0,0,0,open,open,"2024-06-27 16:11:55"
2803,"Public consultation on the proposed regulation for active ingredients under the health products act",,,"2024-06-27 16:11:55",regulatory,https://clinch.loc/regulatory/public-consultation-on-the-proposed-regulation-for-active-ingredients-under-the-health-products-act/,,,,,,,,default,Singapore,"Health Sciences Authority",20230703,Drug,Regulatory,https://www.reach.gov.sg/Participate/Public-Consultation/Health-Sciences-Authority/public-consultation-on-the-proposed-regulation-for-active-ingredients-under-the-health-products-act,publish,1,sagefrog,jillf@sagefrog.com,,,public-consultation-on-the-proposed-regulation-for-active-ingredients-under-the-health-products-act,,default,0,0,0,open,open,"2024-06-27 16:11:55"
